,LOAN_ID,PORTFOLIO,DEBT_RATIO,PROFIT_MARGIN,TOTAL_ASSETS,QUICK_RATIO,CURRENT_RATIO,RETURN_ON_EQUITY,PD_RISK_RATING
6069,ZZZ0006069,C&I,0.931190958,0.330031979,1059040.082,0.744952766,0.235257122,97.96691666,1
6070,ZZZ0006070,CRE Construction,0.86288423,0.2110099,910083.4332,0.690307384,0.585179187,82.68816887,6
6071,ZZZ0006071,C&I,0.341542036,0.585182854,976829.4662,0.273233629,0.943665356,98.8374735,2
6072,ZZZ0006072,C&I,0.851431882,0.889090602,984109.2452,0.681145505,0.471852202,112.3208023,2
6073,ZZZ0006073,CRE Construction,0.044510925,0.05258755,928812.7619,0.03560874,0.191896725,88.61734869,4
6074,ZZZ0006074,CRE Permanent,0.805938787,0.861828675,NA,0.644751029,0.051120138,100.0329448,1
6075,ZZZ0006075,CRE Permanent,NA,0.820356423,NA,0.585762231,0.012188233,90.55386873,2
6076,ZZZ0006076,CRE Permanent,0.685012187,0.16658107,1025512.228,0.54800975,0.846036195,81.65776783,5
6077,ZZZ0006077,CRE Permanent,0.521184381,0.217537547,941692.5711,0.416947505,0.558599933,100.7082265,5
6078,ZZZ0006078,CRE Construction,0.513342185,0.827658191,994326.5416,0.410673748,0.7860315,101.2643687,1
6079,ZZZ0006079,CRE Construction,0.235055454,0.12115191,972659.6734,0.188044363,0.592336886,105.6849294,3
6080,ZZZ0006080,CRE Construction,0.529392263,0.052063414,1081661.982,0.42351381,0.235866142,111.1229283,2
6081,ZZZ0006081,C&I,0.246395992,0.178086479,946002.4835,0.197116794,0.750205199,111.5523782,3
6082,ZZZ0006082,CRE Construction,0.57587538,0.413284748,961634.4171,0.460700304,0.233513876,99.59116844,4
6083,ZZZ0006083,CRE Construction,0.540652594,0.516834483,916073.7171,0.432522075,0.285048453,107.0185741,4
6084,ZZZ0006084,C&I,0.959017986,0.140486168,NA,0.767214389,0.055689379,91.33240021,4
6085,ZZZ0006085,CRE Permanent,0.480892074,0.076847411,NA,0.384713659,0.348710811,87.5549561,8
6086,ZZZ0006086,CRE Construction,0.022700433,0.797842577,1037531.478,0.018160346,0.720988763,95.14188678,2
6087,ZZZ0006087,CRE Construction,0.534208009,0.364942133,861667.7698,0.427366407,0.229019064,105.4183317,6
6088,ZZZ0006088,CRE Construction,0.6113285,0.428065021,954005.528,0.4890628,0.727225635,109.3550698,5
6089,ZZZ0006089,CRE Permanent,NA,0.994526275,956825.8241,0.330154423,0.436834268,93.60371282,1
6090,ZZZ0006090,CRE Permanent,0.800096794,0.248539537,1092401.932,0.640077435,0.486176867,88.6714762,1
6091,ZZZ0006091,CRE Construction,0.719530903,0.862225828,989314.6205,0.575624722,0.956325083,83.44171782,1
6092,ZZZ0006092,CRE Permanent,0.194511875,0.262751293,973501.5042,0.1556095,0.307634137,91.22929325,3
6093,ZZZ0006093,CRE Construction,0.174622079,0.619975287,973323.6557,0.139697663,0.638953442,123.7348464,1
6094,ZZZ0006094,CRE Permanent,0.167205632,0.81969036,882572.0564,0.133764505,0.363504404,107.2614117,3
6095,ZZZ0006095,CRE Construction,NA,0.316863622,946407.5596,0.167695965,0.09982943,96.20529482,5
6096,ZZZ0006096,CRE Construction,0.00990492,0.635421879,1082538.202,0.007923936,0.30267353,106.80609,2
6097,ZZZ0006097,CRE Construction,0.966050473,0.098479971,1144767.959,0.772840379,0.709093871,109.4943152,2
6098,ZZZ0006098,CRE Construction,0.338040092,0.40571136,NA,0.270432073,0.930154751,94.08882866,7
6099,ZZZ0006099,C&I,0.863143361,0.572375071,NA,0.690514689,0.861755273,99.99044696,1
6100,ZZZ0006100,C&I,0.060737449,0.448920238,1049948.053,0.048589959,0.588725565,108.003203,1
6101,ZZZ0006101,C&I,0.317066165,0.257591696,962431.0114,0.253652932,0.422786528,91.24728544,4
6102,ZZZ0006102,C&I,0.766427454,0.09745309,951806.4934,0.613141963,0.055792246,100.2626039,8
6103,ZZZ0006103,CRE Permanent,0.11580991,0.117732358,955506.6928,0.092647928,0.395503911,106.9530417,4
6104,ZZZ0006104,CRE Construction,0.324411052,0.287822499,1045620.41,0.259528841,0.86178913,101.6965153,2
6105,ZZZ0006105,C&I,0.001890199,0.587529183,977666.8753,0.001512159,0.207566864,105.5748946,2
6106,ZZZ0006106,CRE Construction,0.54201259,0.734726214,984686.1412,0.433610072,0.414153491,114.7843776,2
6107,ZZZ0006107,C&I,0.824573159,0.058742503,1180151.079,0.659658527,0.9039462,105.7654492,1
6108,ZZZ0006108,CRE Permanent,0.198905657,0.059452595,1012113.054,0.159124525,0.989818373,92.37513796,3
6109,ZZZ0006109,CRE Construction,0.571801932,0.173052102,1133532.084,0.457441546,0.515667154,104.0321412,1
6110,ZZZ0006110,CRE Construction,0.489248775,0.654704074,NA,0.39139902,0.558152966,111.7610582,2
6111,ZZZ0006111,CRE Construction,0.646554574,0.294451841,NA,0.517243659,0.849157524,95.13937932,1
6112,ZZZ0006112,CRE Permanent,0.51830676,0.947558372,NA,0.414645408,0.513962115,109.0174432,2
6113,ZZZ0006113,CRE Construction,0.568862807,0.29089073,1150775.554,0.455090246,0.150898245,119.1714421,2
6114,ZZZ0006114,CRE Permanent,0.976913336,0.926060522,936682.3065,0.781530669,0.283670652,109.8238999,4
6115,ZZZ0006115,CRE Construction,0.46877062,0.441623892,1124806.902,0.375016496,0.698744883,74.28009721,1
6116,ZZZ0006116,CRE Construction,0.611467572,0.108653853,978263.3335,0.489174058,0.530350815,82.2062415,5
6117,ZZZ0006117,C&I,NA,0.818887417,1079507.284,0.689122433,0.185315033,100.2798966,2
6118,ZZZ0006118,CRE Permanent,0.985085355,0.152577225,1055247.814,0.788068284,0.70928103,109.737397,4
6119,ZZZ0006119,CRE Permanent,0.67079178,0.740681867,1017998.609,0.536633424,0.467578412,90.52054154,1
6120,ZZZ0006120,C&I,0.937892633,0.594832717,992502.3566,0.750314106,0.700222062,99.74288567,4
6121,ZZZ0006121,CRE Construction,0.772683126,0.468635041,964159.6581,0.618146501,0.844917689,96.13043859,3
6122,ZZZ0006122,CRE Construction,0.198936117,0.643418337,NA,0.159148894,0.765115025,100.5105281,1
6123,ZZZ0006123,CRE Permanent,0.500884704,0.283722374,1003746.112,0.400707763,0.788102998,96.29684803,5
6124,ZZZ0006124,CRE Construction,0.162158639,0.157962906,1063299.379,0.129726912,0.059723749,108.0168289,2
6125,ZZZ0006125,CRE Construction,0.777756548,0.801487132,986340.7004,0.622205239,0.944171478,101.2610678,1
6126,ZZZ0006126,C&I,0.107434805,0.552257841,1072419.402,0.085947844,0.056002465,87.25700128,1
6127,ZZZ0006127,CRE Construction,0.633896035,0.426999729,1081444.678,0.507116828,0.006291497,103.2075075,2
6128,ZZZ0006128,C&I,0.80605849,0.802385019,1053196.411,0.644846792,0.222578583,94.00306957,1
6129,ZZZ0006129,C&I,0.581218278,0.873790149,1100622.764,0.464974622,0.429939035,92.20341152,2
6130,ZZZ0006130,C&I,0.283542274,0.539315889,1234194.175,0.226833819,0.582984771,105.5104555,2
6131,ZZZ0006131,C&I,0.640704099,0.423336115,1007823.333,0.512563279,0.621694011,98.46407155,5
6132,ZZZ0006132,CRE Permanent,NA,0.677832089,1018926.807,0.038747663,0.850941186,104.8504116,1
6133,ZZZ0006133,CRE Permanent,NA,0.932207441,1072040.906,0.632462115,0.575934773,103.7618492,2
6134,ZZZ0006134,CRE Construction,NA,0.858591268,915374.4764,0.00512129,0.807642647,90.01167595,1
6135,ZZZ0006135,CRE Permanent,0.126502509,0.988041219,1011947.168,0.101202007,0.774668458,108.6102046,1
6136,ZZZ0006136,CRE Construction,0.744141146,0.534488066,1063475.211,0.595312916,0.605042318,109.3138674,2
6137,ZZZ0006137,CRE Construction,0.028001831,0.025070316,851010.4612,0.022401465,0.950513165,95.12695066,8
6138,ZZZ0006138,C&I,0.56739487,0.933557944,944819.4068,0.453915896,0.748958717,87.35531794,2
6139,ZZZ0006139,CRE Construction,0.722670131,0.710345182,878391.0931,0.578136105,0.643584927,108.444855,5
6140,ZZZ0006140,CRE Permanent,0.351735319,0.919589597,926912.8895,0.281388255,0.522166662,93.99723439,1
6141,ZZZ0006141,C&I,0.372955809,0.344332984,965165.2779,0.298364647,0.690554135,100.961986,4
6142,ZZZ0006142,CRE Construction,NA,0.745584056,883576.2003,0.758531478,0.39157232,116.1903033,5
6143,ZZZ0006143,C&I,0.037346085,0.687990058,960663.5009,0.029876868,0.128324494,84.64534926,2
6144,ZZZ0006144,CRE Construction,0.326896712,0.491595339,955918.9612,0.26151737,0.518063421,108.5493231,5
6145,ZZZ0006145,CRE Permanent,0.710771599,0.461747338,1070913.187,0.568617279,0.132934918,114.4175978,1
6146,ZZZ0006146,CRE Permanent,0.097373304,0.888597483,1043373.721,0.077898643,0.697389446,94.23089918,2
6147,ZZZ0006147,CRE Permanent,0.258357149,0.074703918,956382.4894,0.206685719,0.738640218,118.8787982,3
6148,ZZZ0006148,CRE Permanent,0.243308375,0.187296853,NA,0.1946467,0.867309045,105.5620209,4
6149,ZZZ0006149,C&I,0.777943129,0.541659278,1207911.337,0.622354503,0.016631169,74.88788752,1
6150,ZZZ0006150,CRE Permanent,0.62859918,0.056873325,1118634.773,0.502879344,0.171181253,113.7227907,1
6151,ZZZ0006151,CRE Construction,0.645035127,0.908910897,921183.4127,0.516028102,0.279948562,109.8997738,4
6152,ZZZ0006152,C&I,0.069060041,0.623207709,1063278.574,0.055248033,0.777097253,95.7062627,2
6153,ZZZ0006153,CRE Permanent,0.785033277,0.024967245,1063127.479,0.628026622,0.278552836,101.7760048,5
6154,ZZZ0006154,C&I,0.675037171,0.964486364,1092031.039,0.540029737,0.319934382,83.4078653,2
6155,ZZZ0006155,C&I,0.032198416,0.895286072,861810.6319,0.025758733,0.909188835,93.7995014,3
6156,ZZZ0006156,C&I,0.945828521,0.614648361,945806.8344,0.756662817,0.718746916,92.48644685,3
6157,ZZZ0006157,C&I,0.117282549,0.43878546,1041138.622,0.093826039,0.465201209,84.99914584,1
6158,ZZZ0006158,CRE Construction,0.499153063,0.878313582,NA,0.399322451,0.347995168,104.0287614,1
6159,ZZZ0006159,C&I,0.837791421,0.639849321,831686.4992,0.670233136,0.978145082,98.5940131,5
6160,ZZZ0006160,C&I,0.534981628,0.930635956,937457.2943,0.427985302,0.348046195,105.7499151,2
6161,ZZZ0006161,CRE Construction,0.415155967,0.35627614,901048.1494,0.332124774,0.371116549,92.73358727,5
6162,ZZZ0006162,C&I,0.389675932,0.168902395,1042353.241,0.311740746,0.197133169,84.93358194,1
6163,ZZZ0006163,CRE Permanent,0.975369155,0.598460489,1026707.123,0.780295324,0.466794681,110.2187375,2
6164,ZZZ0006164,C&I,0.764488802,0.107281493,NA,0.611591041,0.019495656,83.03681913,5
6165,ZZZ0006165,C&I,0.428897847,0.721805759,1116643.249,0.343118278,0.778210606,102.4791448,2
6166,ZZZ0006166,C&I,0.258995228,0.416959963,1069049.972,0.207196183,0.43524729,110.2749912,2
6167,ZZZ0006167,C&I,0.019031505,0.796380418,999198.0591,0.015225204,0.0027737,96.67569536,2
6168,ZZZ0006168,CRE Construction,0.876012658,0.544115704,1111698.326,0.700810127,0.346403074,106.5315801,1
6169,ZZZ0006169,CRE Permanent,0.759316339,0.486070972,1007810.149,0.607453071,0.946140765,98.55079821,5
6170,ZZZ0006170,CRE Permanent,0.100430137,0.874238214,1008258.707,0.080344109,0.329090988,87.47458706,1
6171,ZZZ0006171,CRE Construction,NA,0.366383235,859309.2974,0.171113627,0.096947332,93.94055501,8
6172,ZZZ0006172,CRE Permanent,0.639295409,0.154588603,1128052.896,0.511436327,0.284201579,106.5725782,2
6173,ZZZ0006173,CRE Construction,0.956847069,0.227960154,996381.2467,0.765477655,0.116056819,103.6424574,5
6174,ZZZ0006174,CRE Permanent,0.705820969,0.121325969,999770.2046,0.564656775,0.101830685,83.05429366,5
6175,ZZZ0006175,CRE Permanent,0.967488699,0.555774453,1172282.623,0.773990959,0.321031742,91.23950408,1
6176,ZZZ0006176,CRE Permanent,0.677969223,0.60021367,NA,0.542375378,0.984981247,99.34939137,8
6177,ZZZ0006177,CRE Permanent,0.918983576,0.205365531,1054460.42,0.735186861,0.99436223,94.46987413,5
6178,ZZZ0006178,CRE Construction,0.243665029,0.781278856,NA,0.194932023,0.338706328,92.84323889,1
6179,ZZZ0006179,CRE Construction,0.611090406,0.48119923,NA,0.488872324,0.76321729,88.47537814,2
6180,ZZZ0006180,CRE Permanent,0.2279478,0.675297185,916619.9421,0.18235824,0.410179824,114.8487023,4
6181,ZZZ0006181,C&I,0.244687645,0.146367179,NA,0.195750116,0.371672418,88.05546085,4
6182,ZZZ0006182,C&I,0.307708674,0.774888946,794658.3832,0.246166939,0.858829609,108.9036522,8
6183,ZZZ0006183,CRE Construction,0.509572257,0.560931452,1105113.506,0.407657805,0.512168289,92.77334686,2
6184,ZZZ0006184,CRE Construction,0.756432445,0.801577655,1044308.194,0.605145956,0.422546369,108.270387,2
6185,ZZZ0006185,CRE Permanent,0.287361098,0.548767066,1149931.624,0.229888878,0.770643314,103.2888053,1
6186,ZZZ0006186,C&I,0.091655119,0.11997703,950584.932,0.073324095,0.585051727,92.30499995,3
6187,ZZZ0006187,CRE Construction,0.23913718,0.14203148,909254.5679,0.191309744,0.088100542,84.33837549,3
6188,ZZZ0006188,CRE Permanent,0.45835373,0.715765153,1182505.487,0.366682984,0.179584578,98.74704585,1
6189,ZZZ0006189,C&I,0.095825847,0.078743392,1003607.67,0.076660678,0.53993619,82.45410915,4
6190,ZZZ0006190,CRE Permanent,0.589664625,0.294106102,1126565.61,0.4717317,0.236654312,105.4165637,1
6191,ZZZ0006191,CRE Permanent,0.575457242,0.76625198,896438.0179,0.460365793,0.235081604,112.3563251,4
6192,ZZZ0006192,C&I,0.911028905,0.166663052,NA,0.728823124,0.711158483,100.977186,4
6193,ZZZ0006193,CRE Construction,NA,0.65491487,972479.5314,0.663602357,0.602186823,108.2861169,3
6194,ZZZ0006194,CRE Permanent,0.338295011,0.174724879,NA,0.270636008,0.518123023,103.3477656,4
6195,ZZZ0006195,C&I,0.604713573,0.144455014,1042570.81,0.483770859,0.95226969,78.42833111,4
6196,ZZZ0006196,CRE Permanent,0.734288086,0.660722187,992157.3022,0.587430469,0.14038964,102.8183753,2
6197,ZZZ0006197,CRE Permanent,0.244071928,0.070319261,1164123.622,0.195257542,0.07404206,109.2818505,2
6198,ZZZ0006198,C&I,0.213004506,0.295303877,1090989.003,0.170403605,0.115542369,86.74587951,1
6199,ZZZ0006199,CRE Construction,0.646982626,0.227521444,1010438.876,0.517586101,0.188532497,106.2910975,4
6200,ZZZ0006200,CRE Construction,0.161765494,0.653527113,988019.7533,0.129412395,0.284690936,119.712318,2
6201,ZZZ0006201,CRE Permanent,0.766291076,0.796084207,1086882.586,0.61303286,0.293300479,90.42185092,1
6202,ZZZ0006202,CRE Construction,NA,0.558466699,959500.636,0.410245478,0.986252667,95.96154763,4
6203,ZZZ0006203,CRE Construction,NA,0.051634738,1118756.057,0.481716239,0.192245592,97.22887201,1
6204,ZZZ0006204,CRE Permanent,0.466146646,0.795315885,880433.9423,0.372917317,0.851959762,107.0931339,5
6205,ZZZ0006205,CRE Construction,0.789850166,0.453702254,977633.1164,0.631880132,0.338153739,102.5016956,3
6206,ZZZ0006206,CRE Permanent,0.319921106,0.18370703,1143219.355,0.255936885,0.064775918,82.37133531,1
6207,ZZZ0006207,C&I,0.063475888,0.376960047,899732.9909,0.05078071,0.557378504,91.486803,3
6208,ZZZ0006208,C&I,0.535535182,0.195225923,964526.5541,0.428428145,0.931016788,124.814382,3
6209,ZZZ0006209,CRE Construction,0.476442065,0.597065907,NA,0.381153652,0.616094904,84.95648713,5
6210,ZZZ0006210,C&I,0.485596729,0.847276574,1023563.665,0.388477384,0.900634214,102.8727387,1
6211,ZZZ0006211,CRE Construction,0.261804423,0.263178478,993666.1827,0.209443538,0.277147486,79.99156221,3
6212,ZZZ0006212,C&I,0.485791289,0.570817851,1037950.191,0.388633031,0.649457663,82.25516474,1
6213,ZZZ0006213,CRE Construction,0.709606662,0.542788406,1034962.549,0.567685329,0.810376196,108.7416824,2
6214,ZZZ0006214,CRE Permanent,0.879839494,0.194414141,885602.3963,0.703871595,0.102183731,105.1061351,6
6215,ZZZ0006215,C&I,NA,0.050258958,NA,0.735842285,0.647537894,79.34909091,7
6216,ZZZ0006216,CRE Permanent,0.614590285,0.764595834,800568.3274,0.491672228,0.89687592,94.66961572,8
6217,ZZZ0006217,C&I,0.695692522,0.149663814,955513.569,0.556554017,0.774880393,95.98308522,3
6218,ZZZ0006218,CRE Construction,0.414409908,0.007618839,956415.2218,0.331527926,0.139721646,93.03088254,4
6219,ZZZ0006219,CRE Permanent,0.745526786,0.118818906,1000030.93,0.596421429,0.8893412,114.9035198,4
6220,ZZZ0006220,CRE Construction,0.923406272,0.412546738,NA,0.738725017,0.198312704,109.381393,2
6221,ZZZ0006221,CRE Permanent,NA,0.167132912,1275501.685,0.241455441,0.764133341,100.7071198,2
6222,ZZZ0006222,CRE Permanent,0.953426506,0.732040608,1071204.51,0.762741205,0.645320114,105.6029217,1
6223,ZZZ0006223,CRE Permanent,0.764755999,0.131139559,1026217.319,0.6118048,0.362700036,106.4108476,3
6224,ZZZ0006224,CRE Permanent,0.075978457,0.343196309,1062317.674,0.060782766,0.438159148,132.790537,1
6225,ZZZ0006225,C&I,0.390443905,0.450274036,957363.1565,0.312355124,0.808482059,103.2200408,3
6226,ZZZ0006226,CRE Permanent,0.74509919,0.675457497,NA,0.596079352,0.339442791,103.108413,1
6227,ZZZ0006227,CRE Permanent,0.299896092,0.036119788,924124.8541,0.239916874,0.818591204,98.75612569,3
6228,ZZZ0006228,C&I,0.653984922,0.467144461,824663.3827,0.523187937,0.601626115,97.06680401,8
6229,ZZZ0006229,CRE Construction,0.524933145,0.84811444,971600.0413,0.419946516,0.284641735,101.1232554,1
6230,ZZZ0006230,CRE Construction,0.360879075,0.801737828,878885.0966,0.28870326,0.174476979,90.76664801,5
6231,ZZZ0006231,C&I,0.326139344,0.788219712,1030017.518,0.260911475,0.828301067,109.293597,2
6232,ZZZ0006232,C&I,0.226003149,0.632921478,1123814.852,0.180802519,0.154730427,101.1842159,2
6233,ZZZ0006233,C&I,0.982837951,0.042490952,962132.4139,0.786270361,0.995264226,106.6447539,8
6234,ZZZ0006234,C&I,0.852785315,0.10793082,1166366.604,0.682228252,0.109018713,96.92916352,1
6235,ZZZ0006235,CRE Permanent,0.666881744,0.267791159,NA,0.533505395,0.50916641,85.06758474,5
6236,ZZZ0006236,CRE Permanent,0.609756975,0.698310197,1001616.524,0.48780558,0.895696752,85.1542938,2
6237,ZZZ0006237,CRE Construction,0.234780218,0.898432547,1077221.06,0.187824175,0.797104902,108.362335,2
6238,ZZZ0006238,C&I,0.872474298,0.033231051,NA,0.697979438,0.225320719,97.85382478,5
6239,ZZZ0006239,CRE Construction,0.365835943,0.303935635,1088911.978,0.292668754,0.579033101,101.256764,1
6240,ZZZ0006240,C&I,0.193375373,0.278318657,NA,0.154700299,0.403184273,114.2048901,1
6241,ZZZ0006241,CRE Permanent,0.932593509,0.391877672,896031.5037,0.746074807,0.779591092,111.181291,5
6242,ZZZ0006242,C&I,0.572295256,0.072508724,NA,0.457836205,0.247532594,92.52033063,1
6243,ZZZ0006243,CRE Construction,0.156397343,0.151037007,1090984.573,0.125117875,0.292098451,85.44030779,2
6244,ZZZ0006244,CRE Permanent,0.140407664,0.609566007,1195011.857,0.112326131,0.152540396,104.5347918,2
6245,ZZZ0006245,CRE Construction,0.114396309,0.266379157,1072853.045,0.091517047,0.127717896,108.1118521,2
6246,ZZZ0006246,CRE Permanent,0.483036439,0.584273423,1037637.146,0.386429151,0.284750838,120.5933106,1
6247,ZZZ0006247,CRE Permanent,0.653801412,0.947268372,933503.0232,0.523041129,0.660793801,98.48047768,3
6248,ZZZ0006248,CRE Construction,0.546099003,0.295280395,1023473.526,0.436879202,0.818426463,103.6785126,5
6249,ZZZ0006249,CRE Permanent,0.855220893,0.870173456,1093665.589,0.684176714,0.004868936,107.081003,1
6250,ZZZ0006250,CRE Permanent,0.22897597,0.251229546,1096606.226,0.183180776,0.776562518,106.6011244,1
6251,ZZZ0006251,CRE Construction,0.023916217,0.122942021,950027.4446,0.019132973,0.951127566,93.67987204,5
6252,ZZZ0006252,CRE Permanent,0.173634738,0.381902418,929500.243,0.138907791,0.947530146,98.87140965,3
6253,ZZZ0006253,CRE Construction,0.57572671,0.572727939,1053024.008,0.460581368,0.5539458,87.08295182,2
6254,ZZZ0006254,CRE Construction,0.573378042,0.909635171,975631.3811,0.458702433,0.674534553,128.820298,2
6255,ZZZ0006255,CRE Construction,0.986669467,0.671229308,911235.6055,0.789335574,0.337061356,110.9081303,3
6256,ZZZ0006256,C&I,0.983443582,0.884225847,981447.3589,0.786754866,0.784884598,97.84405648,1
6257,ZZZ0006257,C&I,0.636177846,0.79241655,1056110.676,0.508942277,0.20105657,104.6018452,1
6258,ZZZ0006258,C&I,0.018036657,0.951584822,1142411.155,0.014429326,0.808291479,111.0392049,2
6259,ZZZ0006259,CRE Construction,0.810946469,0.284888996,1024807.328,0.648757175,0.916584661,103.2088872,3
6260,ZZZ0006260,CRE Permanent,0.395628796,0.049676388,NA,0.316503037,0.14128899,98.3620922,1
6261,ZZZ0006261,CRE Permanent,0.515178423,0.158499052,810201.2033,0.412142739,0.41507185,85.9541788,8
6262,ZZZ0006262,CRE Construction,0.521568764,0.181092351,1165512.861,0.417255011,0.087035983,100.6829454,1
6263,ZZZ0006263,CRE Construction,0.257762144,0.179028185,951045.2632,0.206209715,0.209698115,113.1642698,5
6264,ZZZ0006264,C&I,0.454322961,0.971664343,1142912.44,0.363458369,0.163316928,89.24777792,1
6265,ZZZ0006265,C&I,0.135502648,0.132115341,1163983.77,0.108402118,0.488385193,94.17812667,2
6266,ZZZ0006266,CRE Permanent,0.182879066,0.007448327,1116670.736,0.146303253,0.155079639,93.61440058,1
6267,ZZZ0006267,CRE Permanent,0.253103308,0.884846499,1072818.923,0.202482647,0.549842207,113.5111848,1
6268,ZZZ0006268,CRE Permanent,0.063107107,0.181061474,NA,0.050485686,0.597248775,113.1789649,3
6269,ZZZ0006269,CRE Construction,0.086170117,0.305051736,1092731.874,0.068936094,0.723460272,101.1320168,2
6270,ZZZ0006270,C&I,0.947484265,0.537076681,960197.3621,0.757987412,0.193104243,92.46012134,5
6271,ZZZ0006271,C&I,0.49229583,0.305281583,1017929.354,0.393836664,0.264077712,88.69888091,2
6272,ZZZ0006272,CRE Construction,0.242520803,0.696021551,1038385.886,0.194016642,0.499992489,94.51582269,1
6273,ZZZ0006273,CRE Permanent,0.181168126,0.956366195,1044552.359,0.144934501,0.443580399,113.2934322,2
6274,ZZZ0006274,C&I,0.079004027,0.422956841,921176.2234,0.063203222,0.020824902,113.7781644,4
6275,ZZZ0006275,CRE Permanent,0.629293291,0.315967902,1075819.989,0.503434633,0.337031765,94.78477465,2
6276,ZZZ0006276,CRE Permanent,0.990505745,0.303551456,964543.7998,0.792404596,0.015614656,74.11392524,4
6277,ZZZ0006277,CRE Permanent,0.267430718,0.994634499,847250.3283,0.213944575,0.2953582,97.00820516,5
6278,ZZZ0006278,CRE Construction,0.654121029,0.111496229,934690.6395,0.523296823,0.702079067,102.4217164,5
6279,ZZZ0006279,C&I,0.267883094,0.012050175,921803.3753,0.214306475,0.788561709,97.250474,4
6280,ZZZ0006280,C&I,0.963576569,0.260669664,1077106.741,0.770861255,0.956308001,107.0381141,2
6281,ZZZ0006281,CRE Construction,0.79128805,0.917551084,882495.4775,0.63303044,0.033683336,84.94133356,4
6282,ZZZ0006282,CRE Permanent,0.635817922,0.124354243,1129038.318,0.508654338,0.817648862,95.2107655,2
6283,ZZZ0006283,C&I,0.754890445,0.831107217,989970.0791,0.603912356,0.307793825,105.5878099,1
6284,ZZZ0006284,C&I,0.800881102,0.38581288,913404.9783,0.640704882,0.02498999,80.44520426,5
6285,ZZZ0006285,C&I,NA,0.142814042,1066200.9,0.790685244,0.86450855,92.21562658,4
6286,ZZZ0006286,CRE Permanent,NA,0.191516842,1287210.313,0.575218829,0.246943095,102.7196917,1
6287,ZZZ0006287,C&I,0.5227938,0.481559454,1159026.688,0.41823504,0.229519967,98.53043582,2
6288,ZZZ0006288,CRE Construction,0.04639322,0.56583366,1004234.134,0.037114576,0.585973985,94.98471305,2
6289,ZZZ0006289,CRE Permanent,0.035892672,0.401001578,NA,0.028714137,0.093310123,94.61031891,2
6290,ZZZ0006290,CRE Permanent,0.587569325,0.221616444,979910.3609,0.47005546,0.196275631,99.2761209,5
6291,ZZZ0006291,CRE Permanent,0.165568197,0.679619093,986715.1341,0.132454558,0.71241269,124.8100173,2
6292,ZZZ0006292,CRE Construction,0.619756013,0.17709251,767796.2111,0.495804811,0.434809552,98.42762156,6
6293,ZZZ0006293,CRE Construction,0.739078998,0.583684624,979155.9753,0.591263198,0.129340986,103.9435195,5
6294,ZZZ0006294,CRE Permanent,0.628132524,0.357034924,937860.8698,0.502506019,0.20357052,96.82410886,4
6295,ZZZ0006295,C&I,0.448470245,0.981519039,904525.2322,0.358776196,0.98236859,97.24227477,3
6296,ZZZ0006296,CRE Permanent,0.704197674,0.26516403,954287.1354,0.563358139,0.637423722,107.5419034,3
6297,ZZZ0006297,CRE Permanent,0.829383608,0.0041032,1042585.756,0.663506887,0.724067749,93.28834431,3
6298,ZZZ0006298,C&I,0.064788508,0.417719741,986281.4173,0.051830806,0.532951066,108.3337265,1
6299,ZZZ0006299,CRE Permanent,0.837347241,0.287236445,1084504.112,0.669877793,0.18831414,83.34230302,1
6300,ZZZ0006300,CRE Permanent,0.143873064,0.27062461,1019522.19,0.115098451,0.603543977,75.8989212,1
6301,ZZZ0006301,C&I,0.984997983,0.699429962,NA,0.787998387,0.793351994,113.4716172,3
6302,ZZZ0006302,CRE Construction,0.523691159,0.007720855,994256.9617,0.418952927,0.246630283,95.82055296,4
6303,ZZZ0006303,CRE Construction,0.612093186,0.453569175,842978.6616,0.489674549,0.526954779,97.59369415,6
6304,ZZZ0006304,CRE Permanent,0.844359402,0.521685103,944771.4755,0.675487522,0.148350039,79.60521452,5
6305,ZZZ0006305,C&I,0.469225762,0.774285807,1027386.346,0.37538061,0.929999868,97.41526276,2
6306,ZZZ0006306,CRE Permanent,0.381364077,0.657622754,1035221.726,0.305091262,0.535329268,87.17821371,2
6307,ZZZ0006307,CRE Construction,0.305676444,0.961880858,1057548.599,0.244541155,0.320339733,103.7334645,2
6308,ZZZ0006308,CRE Permanent,0.209677636,0.478002311,834073.1891,0.167742109,0.97123959,104.4017311,6
6309,ZZZ0006309,CRE Permanent,NA,0.422723765,961468.0349,0.434632618,0.002508256,103.5119522,5
6310,ZZZ0006310,CRE Construction,0.792291854,0.822455785,850153.7561,0.633833483,0.560464907,117.729917,5
6311,ZZZ0006311,CRE Permanent,0.66352169,0.411588975,1181409.548,0.530817352,0.488119172,96.30384588,1
6312,ZZZ0006312,CRE Construction,NA,0.826977535,795163.1141,0.706376171,0.869018723,97.52124137,7
6313,ZZZ0006313,CRE Permanent,0.93849038,0.453674096,1042836.478,0.750792304,0.315530919,76.86707466,1
6314,ZZZ0006314,C&I,0.950393552,0.200538575,984338.4939,0.760314842,0.670608512,100.4907986,5
6315,ZZZ0006315,CRE Construction,0.717415805,0.508504841,970016.2316,0.573932644,0.174081142,103.1850527,5
6316,ZZZ0006316,CRE Construction,0.46405075,0.795505269,1002892.26,0.3712406,0.742045714,101.2662961,1
6317,ZZZ0006317,CRE Construction,0.089993845,0.234941182,938840.5219,0.071995076,0.39576623,92.57144922,5
